TIF ID#,CNTYNAME,CNTY#,TIFNAME,PROJDATE,CITYNAME,SCHOOL DISTRICT,Base School,Unified/LC,CLASS,LOCATION,DESCRIPTION,Tax Year,base value,excess value,base value,excess value,base value,excess value,base value,excess value,Description,Base Value,Excess Value,Tax Rate,Excess Taxes,Base Taxes
01-0062,ADAMS,1,TIF RENSCHLER II,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2018,11620,249620,0,0,0,0,0,0,,11620,249620,1.733122,4326.2,201.39
01-0062,ADAMS,1,TIF RENSCHLER II,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2019,11620,257667,0,0,0,0,0,0,,11620,257667,1.732223,4463.4,201.28
01-0062,ADAMS,1,TIF RENSCHLER II,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2020,11620,282629,0,0,0,0,0,0,,11620,282629,1.765906,4990.98,205.2
01-0062,ADAMS,1,TIF RENSCHLER II,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2021,11620,296358,0,0,0,0,0,0,,11620,296358,1.810701,5366.16,210.4
01-0062,ADAMS,1,TIF RENSCHLER II,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2022,11620,253861,0,0,0,0,0,0,,11620,253861,1.889848,4797.6,219.6
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2016,11620,193480,0,0,0,0,0,0,,11620,193480,1.672744,3236.44,194.37
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2017,11620,191545,0,0,0,0,0,0,,11620,191545,1.721056,3296.6,199.99
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2018,11620,199205,0,0,0,0,0,0,,11620,199205,1.733122,3452.5,201.39
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2019,11620,207253,0,0,0,0,0,0,,11620,207253,1.732223,3590.16,201.28
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2020,11620,227174,0,0,0,0,0,0,,11620,227174,1.765906,4011.7,205.2
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2021,11620,238130,0,0,0,0,0,0,,11620,238130,1.810701,4311.82,210.4
01-0063,ADAMS,1,TIF RENSCHLER,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2022,11620,225158,0,0,0,0,0,0,,11620,225158,1.889848,4255.14,219.6
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2016,11465,15435,0,0,0,0,0,0,,11465,15435,1.672744,258.2,191.78
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2017,11465,157990,0,0,0,0,0,0,,11465,157990,1.721056,2719.1,197.32
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2018,11465,164310,0,0,0,0,0,0,,11465,164310,1.733122,2847.78,198.7
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2019,11465,171325,0,0,0,0,0,0,,11465,171325,1.732223,2967.74,198.6
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2020,11465,187756,0,0,0,0,0,0,,11465,187756,1.765906,3315.6,202.46
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2021,11465,196793,0,0,0,0,0,0,,11465,196793,1.810701,3563.34,207.6
01-0064,ADAMS,1,TIF MCFERREN,01/01/2016,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 646 and 647 Juniata, PID 010018556","2-family dwelling/duplex with 2 car garage, with landscaping and driveways.",2022,11465,153878,0,0,0,0,0,0,,11465,153878,1.889848,2908.06,216.67
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2016,5475,287035,44645,148770,0,0,0,0,,50120,435805,2.234294,9737.16,1119.83
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2017,5475,287035,44645,163870,0,0,0,0,,50120,450905,2.230715,10058.42,1118.03
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2018,5475,300675,44645,173525,0,0,0,0,,50120,474200,2.231019,10579.48,1118.19
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2019,5475,300675,44645,173525,0,0,0,0,,50120,474200,2.237489,10610.26,1121.43
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2020,5475,318124,44645,185757,0,0,0,0,,50120,503881,2.258474,11380.04,1131.95
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2021,5475,318124,44645,185757,0,0,0,0,,50120,503881,2.300454,11591.58,1152.99
01-0065,ADAMS,1,TIF 801 BUILDING CONDOMINIUMS,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Units 1-3, 801 Bldg Condominiums, PID 010018506, 010018507, 010018014","TIF funds used for site acquisition, sidewalk, improvements and façade upgrades for the renovation of a 100 year old mixed use building.",2022,5475,311995,44645,166780,0,0,0,0,,50120,478775,2.359137,11294.98,1182.4
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2016,64680,432440,0,0,0,0,0,0,,64680,432440,2.234294,9661.98,1445.14
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2017,64680,503970,0,0,0,0,0,0,,64680,503970,2.230715,11242.14,1442.83
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2018,64680,582010,0,0,0,0,0,0,,64680,582010,2.231019,12984.94,1443.02
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2019,64680,612365,0,0,0,0,0,0,,64680,612365,2.237489,13701.42,1447.21
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2020,64680,632730,0,0,0,0,0,0,,64680,632730,2.258474,14290.12,1460.78
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2021,64680,698739,0,0,0,0,0,0,,64680,698739,2.300454,16074.2,1487.93
01-0066,ADAMS,1,TIF EMERSON ESTATES,01/01/2016,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1-8 Emerson Estates, PID 010014411, 010014418, 010014422, 010014427, 010014431, 010014435, 010014439, 010014443","TIF funds used for acquisition, sewer, water and paving for construction of 24 housing units for low to moderate income seniors.",2022,64680,673236,0,0,0,0,0,0,,64680,673236,2.359137,15882.66,1525.89
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2017,12965,257835,0,0,0,0,0,0,,12965,257835,1.721056,4437.48,223.13
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2018,12965,269835,0,0,0,0,0,0,,12965,269835,1.733122,4676.62,224.7
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2019,12965,281940,0,0,0,0,0,0,,12965,281940,1.732223,4883.86,224.58
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2020,12965,308924,0,0,0,0,0,0,,12965,308924,1.765906,5455.32,228.95
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2021,12965,323765,0,0,0,0,0,0,,12965,323765,1.810701,5862.42,234.76
01-0067,ADAMS,1,TIF RENSCHLER 3,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Block 1, Green Acres No. 7, Village of Juniata",TIF funds used for 1800 sq ft residential building.,2022,12965,315199,0,0,0,0,0,0,,12965,315199,1.889848,5956.8,245.02
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2017,14165,0,0,0,0,0,0,0,,14165,0,1.721056,0,243.79
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2018,14165,352035,0,0,0,0,0,0,,14165,352035,1.733122,6101.22,245.5
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2019,14165,363362,0,0,0,0,0,0,,14165,363362,1.732223,6294.28,245.37
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2020,14165,391816,0,0,0,0,0,0,,14165,391816,1.765906,6919.1,250.14
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2021,14165,410840,0,0,0,0,0,0,,14165,410840,1.810701,7439.1,256.49
01-0068,ADAMS,1,TIF RENSCHLER IV,01/01/2017,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 2, Green Acres 5th Subdivision, Juniata",TIF funds used for 1700 sq ft residential building.,2022,14165,407714,0,0,0,0,0,0,,14165,407714,1.889848,7705.18,267.7
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2017,0,0,62855,140270,0,0,0,0,,62855,140270,2.230715,3129.02,1402.12
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2018,0,0,62855,150695,0,0,0,0,,62855,150695,2.231019,3362.04,1402.31
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2019,0,0,62855,292639,0,0,0,0,,62855,292639,2.237489,6547.82,1406.37
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2020,0,0,62855,384252,0,0,0,0,,62855,384252,2.258474,8678.26,1419.56
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2021,0,0,62855,384252,0,0,0,0,,62855,384252,2.300454,8839.56,1445.95
01-0069,ADAMS,1,"TIF THOAR, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4-5, Block 27, Original Town Hastings","TIF funds used for façade improvements, sidewalk & landscape improvements and improvements to adjacent public parking lot. Developer purchased and renovated the interior and exterior of two 80+ year old buildings creating 4 apartments and 2 commercial spaces.",2022,0,0,62855,400263,0,0,0,0,,62855,400263,2.359137,9442.78,1482.84
01-0070,ADAMS,1,"TIF ON TOP, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Tract of land known as WG Pauley Lumber Co. Subdivision, Parcel ID 010017230","TIF funds used for relocation of water lines, developer constructed two 3,750 sq ft industrial buildings.",2017,0,0,68985,147975,0,0,0,0,,68985,147975,2.230715,3300.9,1538.86
01-0070,ADAMS,1,"TIF ON TOP, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Tract of land known as WG Pauley Lumber Co. Subdivision, Parcel ID 010017230","TIF funds used for relocation of water lines, developer constructed two 3,750 sq ft industrial buildings.",2018,0,0,68985,158475,0,0,0,0,,68985,158475,2.231019,3535.64,1539.07
01-0070,ADAMS,1,"TIF ON TOP, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Tract of land known as WG Pauley Lumber Co. Subdivision, Parcel ID 010017230","TIF funds used for relocation of water lines, developer constructed two 3,750 sq ft industrial buildings.",2019,0,0,68985,158475,0,0,0,0,,68985,158475,2.237489,3545.94,1543.53
01-0070,ADAMS,1,"TIF ON TOP, LLC REDVL PROJ",01/01/2017,HASTINGS,HASTINGS 18,01-0018,,3,"Tract of land known as WG Pauley Lumber Co. Subdivision, Parcel ID 010017230","TIF funds used for relocation of water lines, developer constructed two 3,750 sq ft industrial buildings.",2020,0,0,68985,167354,0,0,0,0,,68985,167354,2.258474,3779.66,1558.01
