"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2018 TIF Report  certified as of 2-20-2019,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
01-0051,ADAMS,1,TIF CARMICHAEL LIMITED LLC,1/1/10,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4 & 5 Oliver's Addition City of Hastings, 813 & 817 W 2nd",Renovation of 100 yr old downtown building including construction of residential condo's on 2nd floor and two commercial condos on main floor. Removal of 60's façade to expose 2nd level windows and installation of new storefronts.,2017,0,0,76335,453055,0,0,0,0,,76335,453055,2.230715,10106.38,1702.82
01-0051,ADAMS,1,TIF CARMICHAEL LIMITED LLC,1/1/10,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 4 & 5 Oliver's Addition City of Hastings, 813 & 817 W 2nd",Renovation of 100 yr old downtown building including construction of residential condo's on 2nd floor and two commercial condos on main floor. Removal of 60's façade to expose 2nd level windows and installation of new storefronts.,2018,0,0,76335,461815,0,0,0,0,,76335,461815,2.231019,10303.16,1703.05
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2012,0,0,319880,1992285,0,0,0,0,,319880,1992285,2.341526,46649.88,7490.07
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2013,0,0,319880,1992285,0,0,0,0,,319880,1992285,2.307173,45965.46,7380.18
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2014,0,0,319880,1992285,0,0,0,0,,319880,1992285,2.295244,45727.8,7342.03
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2015,0,0,319880,1992285,0,0,0,0,,319880,1992285,2.23584,44544.3,7152
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2016,0,0,319880,2037185,0,0,0,0,,319880,2037185,2.234294,45516.7,7147.06
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2017,0,0,319880,2220375,0,0,0,0,,319880,2220375,2.230715,49530.24,7135.61
01-0052,ADAMS,1,TIF VILLAGE GARDENS - HOUSING,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 1, Good Samaritan Second Subdivision","Provide funding for water, sewer and street improvements for 40 units of low to moderate income senior rental housing.",2018,319880,2280825,0,0,0,0,0,0,,319880,2280825,2.231019,50885.68,7136.58
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2012,25850,544130,0,0,0,0,0,0,,25850,544130,2.341526,12740.96,605.28
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2013,25850,898750,0,0,0,0,0,0,,25850,898750,2.307173,20735.72,596.4
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2014,25850,898750,0,0,0,0,0,0,,25850,898750,2.295244,20628.52,593.32
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2015,25850,909150,0,0,0,0,0,0,,25850,909150,2.23584,20327.14,577.96
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2016,25850,692450,0,0,0,0,0,0,,25850,692450,2.234294,15471.38,577.56
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2017,25850,687395,0,0,0,0,0,0,,25850,687395,2.230715,15333.82,576.64
01-0053,ADAMS,1,TIF SOUTHWOOD ESTATES DEVL PRJ,1/1/12,HASTINGS,HASTINGS 18,01-0018,,3,"Lot 2 and 3, Southwood Estates","Provide funding for water, sewer and street improvements for 32 units of low to moderate senior rental housing.",2018,25850,549405,0,0,0,0,0,0,,25850,549405,2.231019,12257.42,576.72
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2013,0,0,5310,0,0,0,0,0,,5310,0,2.307173,0,122.51
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2014,0,0,5310,329690,0,0,0,0,,5310,329690,2.295244,7567.2,121.88
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2015,0,0,5310,329690,0,0,0,0,,5310,329690,2.23584,7371.34,118.72
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2016,0,0,5310,329690,0,0,0,0,,5310,329690,2.234294,7366.24,118.64
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2017,0,0,5310,339150,0,0,0,0,,5310,339150,2.230715,7565.48,118.45
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2018,0,0,5310,373190,0,0,0,0,,5310,373190,2.231019,8326,118.47
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2013,0,0,88155,0,0,0,0,0,,88155,0,2.307173,0,2033.89
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2014,0,0,88155,0,0,0,0,0,,88155,0,2.295244,0,2023.37
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2015,0,0,88155,161640,0,0,0,0,,88155,161640,2.23584,3614.02,1971
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2016,0,0,88155,506090,0,0,0,0,,88155,506090,2.234294,11307.54,1969.64
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2017,0,0,88155,551600,0,0,0,0,,88155,551600,2.230715,12304.62,1966.49
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2018,0,0,88155,583440,0,0,0,0,,88155,583440,2.231019,13016.68,1966.75
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2013,0,0,59630,290370,0,0,0,0,,59630,290370,2.307173,6699.34,1375.77
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2014,0,0,59630,290370,0,0,0,0,,59630,290370,2.295244,6664.7,1368.65
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2015,0,0,59630,304885,0,0,0,0,,59630,304885,2.23584,6816.74,1333.23
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2016,0,0,59630,310985,0,0,0,0,,59630,310985,2.234294,6948.32,1332.31
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2017,0,0,59630,335870,0,0,0,0,,59630,335870,2.230715,7492.3,1330.18
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,1/1/13,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2018,0,0,59630,335870,0,0,0,0,,59630,335870,2.231019,7493.38,1330.36
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,1/1/14,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2014,0,0,94355,237380,0,0,0,0,,94355,237380,2.295244,5448.46,2165.68
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,1/1/14,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2015,0,0,94355,253335,0,0,0,0,,94355,253335,2.23584,5664.18,2109.63
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,1/1/14,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2016,0,0,94355,260035,0,0,0,0,,94355,260035,2.234294,5809.96,2108.17
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,1/1/14,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2017,0,0,94355,287370,0,0,0,0,,94355,287370,2.230715,6410.42,2104.79
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,1/1/14,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2018,0,0,94355,303290,0,0,0,0,,94355,303290,2.231019,6766.5,2105.08
01-0059,ADAMS,1,TIF B&R STORES INC.,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2015,0,0,773645,6716345,0,0,0,0,,773645,6716345,2.23584,150166.74,17297.46
01-0059,ADAMS,1,TIF B&R STORES INC.,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2016,0,0,773645,6861045,0,0,0,0,,773645,6861045,2.234294,153295.92,17285.5
01-0059,ADAMS,1,TIF B&R STORES INC.,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2017,0,0,773645,7447220,0,0,0,0,,773645,7447220,2.230715,166126.26,17257.82
01-0059,ADAMS,1,TIF B&R STORES INC.,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2018,0,0,773645,7447220,0,0,0,0,,773645,7447220,2.231019,166148.88,17260.17
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2015,0,0,18445,185455,0,0,0,0,,18445,185455,2.23584,4146.48,412.4
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2016,0,0,18445,189175,0,0,0,0,,18445,189175,2.234294,4226.74,412.12
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,1/1/15,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2017,0,0,18445,204360,0,0,0,0,,18445,204360,2.230715,4558.7,411.46
