ID,CNTYNAME,CNTY,TIFNAME,PROJDATE,CITYNAME,SCHNAME,BASESCH,UNIFSCH,CLASS,REMARKS,Year,RESTIFBV,RESTIFEV,COMTIFBV,COMTIFEV,INDTIFBV,INDTIFEV,OTHTIFBV,OTHTIFEV,OTHDESC,TOTTIFBV,TOTTIFEV,TOTRATE,TIFEXTAX,TIFBSTAX
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2009,0,0,42770,118160,0,0,0,0,,42770,118160,2.289484,2705.25,979.21
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2010,0,0,42770,121380,0,0,0,0,,42770,121380,2.322425,2818.96,993.3
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2011,0,0,42770,121380,0,0,0,0,,42770,121380,2.357864,2861.98,1008.46
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2012,0,0,42770,121380,0,0,0,0,,42770,121380,2.341526,2842.14,1001.47
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2013,0,0,42770,121380,0,0,0,0,,42770,121380,2.307173,2800.46,986.78
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2014,0,0,42770,121380,0,0,0,0,,42770,121380,2.295244,2785.98,981.68
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2015,0,0,42770,129270,0,0,0,0,,42770,129270,2.23584,2890.28,956.27
01-0040,ADAMS,1,TIF BRANT REDEVELOPMENT,5/26/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Brant Redevelopment Project
Lot 7, Block 22, Original Town of Hastings
Description: TIF funds used for facade improvements on older downtown building to be used for retail and residential",2016,0,0,42770,132585,0,0,0,0,,42770,132585,2.234294,2962.34,955.61
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2004,5145,75140,0,0,0,0,0,0,,5145,75140,2.372993,1783.07,122.09
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2005,5145,75140,0,0,0,0,0,0,,5145,75140,2.370005,1780.83,121.94
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2006,5145,75140,0,0,0,0,0,0,,5145,75140,2.353769,1768.62,121.1
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2007,5145,75140,0,0,0,0,0,0,,5145,75140,2.305825,1732.6,118.63
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2008,5145,77170,0,0,0,0,0,0,,5145,77170,2.269981,1751.74,116.79
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2009,5145,77170,0,0,0,0,0,0,,5145,77170,2.289484,1766.79,117.79
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2010,5145,79765,0,0,0,0,0,0,,5145,79765,2.322425,1852.48,119.49
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2011,5145,79765,0,0,0,0,0,0,,5145,79765,2.357864,1880.75,121.31
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2012,5145,79765,0,0,0,0,0,0,,5145,79765,2.341526,1867.72,120.47
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2013,5145,79765,0,0,0,0,0,0,,5145,79765,2.307173,1840.32,118.7
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2014,5145,82875,0,0,0,0,0,0,,5145,82875,2.295244,1902.18,118.09
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2015,5145,82875,0,0,0,0,0,0,,5145,82875,2.23584,1852.96,115.03
01-0042,ADAMS,1,TIF 409 WEST F PROJECT,7/28/2003,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: 409 West F Street
Lot 6, in the Wallace Addition
Description: TIF funds used to demolish a dilapidated house and clear land to construct a single-family home to be made available for sale to low to moderate income family",2016,5145,82875,0,0,0,0,0,0,,5145,82875,2.234294,1851.68,114.95
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2006,0,0,83825,1566435,0,0,0,0,,83825,1566435,2.353769,36870.26,1973.05
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2007,0,0,83825,1643495,0,0,0,0,,83825,1643495,2.305825,37896.12,1932.86
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2008,0,0,83825,866175,0,0,0,0,,83825,866175,2.269981,19662.01,1902.81
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2009,0,0,83825,866175,0,0,0,0,,83825,866175,2.289484,19830.94,1919.16
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2010,0,0,83825,885175,0,0,0,0,,83825,885175,2.322425,20557.53,1946.77
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2011,0,0,83825,885175,0,0,0,0,,83825,885175,2.357864,20871.22,1976.48
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2012,0,0,83825,885175,0,0,0,0,,83825,885175,2.341526,20726.6,1962.78
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2013,0,0,83825,885175,0,0,0,0,,83825,885175,2.307173,20422.52,1933.99
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2014,0,0,83825,885175,0,0,0,0,,83825,885175,2.295244,20316.94,1923.99
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2015,0,0,83825,885175,0,0,0,0,,83825,885175,2.23584,19791.1,1874.19
01-0046,ADAMS,1,TIF PATHWAYS PLAZA PROJ,6/23/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Pathways Plaza
Lot 1, Pathway Plaza Subdivision
Description: TIF funds used to fund the clearing of the project area and for public improvements for the construction of a 34-unit apartment complex targeted for residents with a mental di",2016,0,0,83825,243990,0,0,0,0,,83825,243990,2.234294,5451.46,1872.9
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2006,0,0,168425,171675,0,0,0,0,,168425,171675,2.353769,4040.83,3964.34
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2007,0,0,361660,1179270,0,0,0,0,,361660,1179270,2.305825,27191.9,8339.25
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2008,0,0,361660,2261445,0,0,0,0,,361660,2261445,2.269981,51334.37,8209.61
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2009,0,0,634030,2261445,0,0,0,0,,634030,2261445,2.289484,51775.42,14516.02
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2010,0,0,634030,2319355,0,0,0,0,,634030,2319355,2.322425,53865.28,14724.87
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2011,0,0,634030,2319355,0,0,0,0,,634030,2319355,2.357864,54687.24,14949.57
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2012,0,0,634030,2319355,0,0,0,0,,634030,2319355,2.341526,54308.3,14845.98
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2013,0,0,634030,2319355,0,0,0,0,,634030,2319355,2.307173,53511.54,14628.17
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2014,0,0,634030,2319355,0,0,0,0,,634030,2319355,2.295244,53234.86,14552.54
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2015,0,0,612390,2414895,0,0,0,0,,612390,2414895,2.23584,53993.2,13692.06
01-0047,ADAMS,1,TIF NORTH BURLINGTON PROJ,12/21/2004,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: North Burlington
Lots 1-3, Burlington North Subdivision
Description: TIF funds provided for asbestos removal, demolition and site clearing of 19 substandard residential properties along North Burlington Avenue to make way for 3 commerci",2016,0,0,612390,2463335,0,0,0,0,,612390,2463335,2.234294,55038.16,13682.59
01-0049,ADAMS,1,TIF CICADA PROPERTIES LLC,7/10/2006,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Cicada Properties, LLC
Lot 1, Block 1, Buswell's Addition
Description: TIF funds used for demolition of structures, land acquisition and concrete for sidewalks and driveways for the redevelopment of vacant land into seven single family ",2007,0,0,14395,142940,0,0,0,0,,14395,142940,2.305825,3295.95,331.92
01-0049,ADAMS,1,TIF CICADA PROPERTIES LLC,7/10/2006,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Cicada Properties, LLC
Lot 1, Block 1, Buswell's Addition
Description: TIF funds used for demolition of structures, land acquisition and concrete for sidewalks and driveways for the redevelopment of vacant land into seven single family ",2008,0,0,14395,191840,0,0,0,0,,14395,191840,2.269981,4354.73,326.76
01-0049,ADAMS,1,TIF CICADA PROPERTIES LLC,7/10/2006,HASTINGS,HASTINGS 18,01-0018,,3,"Name of Project: Cicada Properties, LLC
Lot 1, Block 1, Buswell's Addition
Description: TIF funds used for demolition of structures, land acquisition and concrete for sidewalks and driveways for the redevelopment of vacant land into seven single family ",2009,50575,209645,0,0,0,0,0,0,,50575,209645,2.289484,4799.79,1157.91
