"NE Dept. of Revenue, Property Assessment Division",,,,,,,,,,,,,,,,,,,,,,,,,,
Excel format; data export 2019 TIF Report  certified as of 2-21-2020,,,,,,,,,,,,,,,,,,,,,,,,,,
"sorted by county, TIF project name, tax year",,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,SCHOOL CODES & Class,,,,,,Residential,Residential,Commerical,Commerical,Industrial,Industrial,Other,Other,Other,Total TIF,Total TIF,Total,Total TIF,Total TIF
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2015,0,0,"5,310","329,690",0,0,0,0,,"5,310","329,690",2.235840,"7,371.34",118.72
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2016,0,0,"5,310","329,690",0,0,0,0,,"5,310","329,690",2.234294,"7,366.24",118.64
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2017,0,0,"5,310","339,150",0,0,0,0,,"5,310","339,150",2.230715,"7,565.48",118.45
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2018,0,0,"5,310","373,190",0,0,0,0,,"5,310","373,190",2.231019,"8,326.00",118.47
01-0055,ADAMS,1,TIF SMITTY'S ENTERPRISES DEVL.,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 11 through 21, Block 17, M.J. Smith's Addition, 720 Pine St.","TIF funds used to open alley, curbcuts, concrete approaches and landscaping in public right of way. Developer constructed a 12,000 sq. ft. industrial building with 6 workshops.",2019,0,0,"5,310","373,190",0,0,0,0,,"5,310","373,190",2.237489,"8,350.08",118.81
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2013,0,0,"88,155",0,0,0,0,0,,"88,155",0,2.307173,0.00,"2,033.89"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2014,0,0,"88,155",0,0,0,0,0,,"88,155",0,2.295244,0.00,"2,023.37"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2015,0,0,"88,155","161,640",0,0,0,0,,"88,155","161,640",2.235840,"3,614.02","1,971.00"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2016,0,0,"88,155","506,090",0,0,0,0,,"88,155","506,090",2.234294,"11,307.54","1,969.64"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2017,0,0,"88,155","551,600",0,0,0,0,,"88,155","551,600",2.230715,"12,304.62","1,966.49"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2018,0,0,"88,155","583,440",0,0,0,0,,"88,155","583,440",2.231019,"13,016.68","1,966.75"
01-0056,ADAMS,1,"TIF UPTOWN EXPERIENCE, LLC",41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 3, 4, 5, and 6 Block 24, Original Town Hastings, 509 W. 2nd and 521 W. 2nd St.","TIF funds used to fund façade improvements, off-street parking, lighting, utility improvements and landscaping. Developers to renovate two downtown buildings as a mixed used project with commercial on the main floor and 5 apartments on second floor.",2019,0,0,"88,155","583,440",0,0,0,0,,"88,155","583,440",2.237489,"13,054.42","1,972.46"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2013,0,0,"59,630","290,370",0,0,0,0,,"59,630","290,370",2.307173,"6,699.34","1,375.77"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2014,0,0,"59,630","290,370",0,0,0,0,,"59,630","290,370",2.295244,"6,664.70","1,368.65"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2015,0,0,"59,630","304,885",0,0,0,0,,"59,630","304,885",2.235840,"6,816.74","1,333.23"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2016,0,0,"59,630","310,985",0,0,0,0,,"59,630","310,985",2.234294,"6,948.32","1,332.31"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2017,0,0,"59,630","335,870",0,0,0,0,,"59,630","335,870",2.230715,"7,492.30","1,330.18"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2018,0,0,"59,630","335,870",0,0,0,0,,"59,630","335,870",2.231019,"7,493.38","1,330.36"
01-0057,ADAMS,1,TIF CI PROP. BURLINGTON PROJ,41275,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 1 through 3, Block 4 Moore's Addition Hastings, 237 N. Burlington St.","TIF funds used for demolition of substandard building, public parking, sidewalks and landscaping for new 3,500 sq. ft. office building.",2019,0,0,"59,630","335,870",0,0,0,0,,"59,630","335,870",2.237489,"7,515.08","1,334.21"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2014,0,0,"94,355","237,380",0,0,0,0,,"94,355","237,380",2.295244,"5,448.46","2,165.68"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2015,0,0,"94,355","253,335",0,0,0,0,,"94,355","253,335",2.235840,"5,664.18","2,109.63"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2016,0,0,"94,355","260,035",0,0,0,0,,"94,355","260,035",2.234294,"5,809.96","2,108.17"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2017,0,0,"94,355","287,370",0,0,0,0,,"94,355","287,370",2.230715,"6,410.42","2,104.79"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2018,0,0,"94,355","303,290",0,0,0,0,,"94,355","303,290",2.231019,"6,766.50","2,105.08"
01-0058,ADAMS,1,TIF THE LISTENING ROOM INC PRJ,41640,HASTINGS,HASTINGS 18,01-0018,,3,"Lots 2 & 3 Olivers Addition, Hastings, 809 W. 2nd St.","TIF funds used used for site acquisition, water line improvements, and façade improvements. Renovation of downtown building into a community performing arts center.",2019,0,0,"94,355","303,290",0,0,0,0,,"94,355","303,290",2.237489,"6,786.16","2,111.18"
01-0059,ADAMS,1,TIF B&R STORES INC.,42005,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2015,0,0,"773,645","6,716,345",0,0,0,0,,"773,645","6,716,345",2.235840,"150,166.74","17,297.46"
01-0059,ADAMS,1,TIF B&R STORES INC.,42005,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2016,0,0,"773,645","6,861,045",0,0,0,0,,"773,645","6,861,045",2.234294,"153,295.92","17,285.50"
01-0059,ADAMS,1,TIF B&R STORES INC.,42005,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2017,0,0,"773,645","7,447,220",0,0,0,0,,"773,645","7,447,220",2.230715,"166,126.26","17,257.82"
01-0059,ADAMS,1,TIF B&R STORES INC.,42005,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2018,0,0,"773,645","7,447,220",0,0,0,0,,"773,645","7,447,220",2.231019,"166,148.88","17,260.17"
01-0059,ADAMS,1,TIF B&R STORES INC.,42005,HASTINGS,HASTINGS 18,01-0018,,3,"611 N. Burlington; Lot 1, Russ's Market Subdiv (Replat Blk 1, Benedicts Subdivision and Lots 1-5, Blk 2, Benedicts Subdivision)","TIF funds used to relocate water, sewer, electric and gas lines, pave new turning lane on 7th St, reconstruct alley and site prep, associated with B&R Store construction of 47,000 sq ft new store and demolish old store.",2019,0,0,"773,645","7,447,220",0,0,0,0,,"773,645","7,447,220",2.237489,"166,630.76","17,310.22"
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,42005,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2015,0,0,"18,445","185,455",0,0,0,0,,"18,445","185,455",2.235840,"4,146.48",412.40
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,42005,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2016,0,0,"18,445","189,175",0,0,0,0,,"18,445","189,175",2.234294,"4,226.74",412.12
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,42005,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2017,0,0,"18,445","204,360",0,0,0,0,,"18,445","204,360",2.230715,"4,558.70",411.46
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,42005,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2018,0,0,"18,445","234,645",0,0,0,0,,"18,445","234,645",2.231019,"5,235.00",411.51
01-0060,ADAMS,1,TIF DIECKER CONSTRUCTION,42005,HASTINGS,HASTINGS 18,01-0018,,3,"123 S Hastings Ave, Lot 1 Dayton Subdiv PID 010006230","Developer constructed 4,000 sq ft shop space. TIF funds used to provide sewer and water to lot line.",2019,0,0,"18,445","234,645",0,0,0,0,,"18,445","234,645",2.237489,"5,250.16",412.70
01-0061,ADAMS,1,TIF BROOKS BAKERY,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 543, 544, and 545 Juniata Village, PID 010015995",32'x32' building to house a retail bakery with rear accessible parking and greenspace.,2016,0,0,"6,005","137,000",0,0,0,0,,"6,005","137,000",1.672744,"2,291.66",100.45
01-0061,ADAMS,1,TIF BROOKS BAKERY,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 543, 544, and 545 Juniata Village, PID 010015995",32'x32' building to house a retail bakery with rear accessible parking and greenspace.,2017,0,0,"6,005","135,615",0,0,0,0,,"6,005","135,615",1.721056,"2,334.02",103.35
01-0061,ADAMS,1,TIF BROOKS BAKERY,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 543, 544, and 545 Juniata Village, PID 010015995",32'x32' building to house a retail bakery with rear accessible parking and greenspace.,2018,0,0,"6,005","134,230",0,0,0,0,,"6,005","134,230",1.733122,"2,326.40",104.07
01-0061,ADAMS,1,TIF BROOKS BAKERY,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lots 543, 544, and 545 Juniata Village, PID 010015995",32'x32' building to house a retail bakery with rear accessible parking and greenspace.,2019,0,0,"6,005","134,230",0,0,0,0,,"6,005","134,230",1.732223,"2,325.22",104.02
01-0062,ADAMS,1,TIF RENSCHLER II,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2016,"11,620","79,225",0,0,0,0,0,0,,"11,620","79,225",1.672744,"1,325.24",194.37
01-0062,ADAMS,1,TIF RENSCHLER II,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2017,"11,620","237,505",0,0,0,0,0,0,,"11,620","237,505",1.721056,"4,087.60",199.99
01-0062,ADAMS,1,TIF RENSCHLER II,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2018,"11,620","249,620",0,0,0,0,0,0,,"11,620","249,620",1.733122,"4,326.20",201.39
01-0062,ADAMS,1,TIF RENSCHLER II,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 4 Green Acres 5th Subdivision, Juniata, PID 010018071","1 story, approx. 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2019,"11,620","257,667",0,0,0,0,0,0,,"11,620","257,667",1.732223,"4,463.40",201.28
01-0063,ADAMS,1,TIF RENSCHLER,42370,JUNIATA,ADAMS CENTRAL 90,01-0090,,3,"Lot 1 Green Acres 5th Subdivision, Juniata, PID 010018068","1 story, approx 1800 sq ft single-family dwelling with basement, two car garage, with sidewalk and greenspace.",2016,"11,620","193,480",0,0,0,0,0,0,,"11,620","193,480",1.672744,"3,236.44",194.37
